# Nacc, Ndble, Tau, delT(iChan), ... V(iChan)
542464, 956, 0.664,   0.664, 0.664,   0.157, 0.132
542717, 957, 1.636,   1.636, 1.636,   0.185, 0.318
542805, 958, 11.16,   0, 11.16,   0, 0.0694
543046, 959, 0.464,   0, 0.464,   0, 0.13
543121, 960, 9.476,   9.476, 0,   0.146, 0
545105, 961, 3.122,   3.122, 3.122,   0.0884, 0.0787
545692, 962, 0.74,   0, 0.74,   0, 0.0834
547670, 963, 2.976,   0, 2.976,   0, 0.0741
548396, 964, 6.912,   6.912, 6.912,   0.123, 0.105
548968, 965, 1.208,   0, 1.208,   0, 0.358
549331, 966, 2.948,   0, 2.948,   0, 0.227
549958, 967, 1.852,   1.852, 1.852,   0.107, 0.143
550589, 968, 2.668,   2.668, 2.668,   0.229, 0.144
551059, 969, 2.546,   0, 2.546,   0, 0.0944
551247, 970, 8.044,   0, 8.044,   0, 0.173
551421, 971, 1.472,   1.472, 1.472,   0.187, 0.116
551513, 972, 0.42,   0.42, 0.42,   0.238, 0.215
552037, 973, 1.834,   1.836, 1.832,   0.09, 0.0975
552093, 974, 2.028,   2.028, 2.028,   0.167, 0.118
552742, 975, 4.144,   0, 4.144,   0, 0.0928
553507, 976, 9.966,   9.964, 9.968,   0.176, 0.151
553826, 977, 0.468,   0.468, 0.468,   0.135, 0.163
553931, 978, 6.424,   0, 6.424,   0, 0.085
554358, 979, 1.866,   1.868, 1.864,   0.09, 0.152
554455, 980, 1.008,   1.008, 1.008,   0.0994, 0.0756
554603, 981, 0.174,   0.172, 0.176,   0.134, 0.102
555636, 982, 1.016,   1.016, 1.016,   0.167, 0.0834
556449, 983, 2.744,   0, 2.744,   0, 0.174
556927, 984, 4.364,   4.366, 4.362,   0.124, 0.126
557233, 985, 0.336,   0.336, 0.336,   0.19, 0.0819
558170, 986, 11.98,   0, 11.98,   0, 0.138
558611, 987, 3.54,   0, 3.54,   0, 0.0834
559205, 988, 1.34,   1.34, 1.34,   0.0603, 0.0991
560841, 989, 4.436,   4.436, 4.436,   0.109, 0.104
561228, 990, 0.474,   0, 0.474,   0, 0.358
561557, 991, 2.988,   2.988, 2.988,   0.0916, 0.11
561692, 992, 0.904,   0.904, 0.904,   0.126, 0.113
562196, 993, 0.492,   0, 0.492,   0, 0.199
562778, 994, 1.612,   0, 1.612,   0, 0.355
562892, 995, 1.404,   0, 1.404,   0, 0.176
563020, 996, 2.288,   2.288, 0,   0.101, 0
563554, 997, 2.064,   0, 2.064,   0, 0.0803
563955, 998, 0.488,   0.488, 0.488,   0.185, 0.126
564273, 999, 0.868,   0, 0.868,   0, 0.0881
565026, 1000, 1.004,   1.004, 1.004,   0.134, 0.11
565087, 1001, 10.33,   10.33, 0,   0.106, 0
565318, 1002, 1.248,   1.248, 0,   0.0791, 0
565944, 1003, 3.616,   3.616, 0,   0.142, 0
566075, 1004, 4.412,   0, 4.412,   0, 0.187
566143, 1005, 12.76,   12.76, 12.76,   0.0916, 0.116
566889, 1006, 4.58,   4.58, 4.58,   0.123, 0.0959
567217, 1007, 1.512,   1.512, 1.512,   0.124, 0.0866
567426, 1008, 4.698,   4.698, 0,   0.109, 0
567698, 1009, 1.292,   0, 1.292,   0, 0.13
569586, 1010, 7.936,   7.936, 7.936,   0.338, 0.176
570909, 1011, 8.528,   8.528, 0,   0.0837, 0
571331, 1012, 1.618,   0, 1.618,   0, 0.0662
# pulseFilter Summary: last evNR 2337264, Nval, Nacc, Nacc2, Nacc3: 1025638, 571529, 571529, 0
#                       1012 double pulses
